Date;Price;Open;High;Low;Vol.;Change %
05/31/2023;15.400;15.800;15.850;15.200;36.23M;-2,84%
05/30/2023;15.850;15.800;16.000;15.600;13.35M;0,96%
05/29/2023;15.700;15.500;15.700;15.350;9.60M;2,28%
05/26/2023;15.350;15.600;15.600;15.200;14.89M;-0,97%
05/25/2023;15.500;15.500;15.750;15.400;13.64M;-0,64%
05/24/2023;15.600;16.000;16.100;15.600;16.14M;-2,19%
05/23/2023;15.950;16.150;16.300;15.850;14.91M;-1,24%
05/22/2023;16.150;15.600;16.300;15.600;20.02M;3,86%
05/19/2023;15.550;15.500;15.750;15.400;6.17M;0,65%
05/18/2023;15.450;15.600;15.700;15.450;8.70M;-0,32%
05/17/2023;15.500;15.750;15.850;15.500;12.03M;-1,90%
05/16/2023;15.800;16.000;16.100;15.700;8.32M;-0,63%
05/15/2023;15.900;16.500;16.500;15.900;18.12M;-2,45%
05/12/2023;16.300;16.100;16.600;16.050;15.28M;1,24%
05/11/2023;16.100;15.950;16.400;15.900;16.68M;0,94%
05/10/2023;15.950;16.000;16.100;15.800;9.28M;0,00%
05/09/2023;15.950;15.700;16.250;15.650;18.28M;2,24%
05/08/2023;15.600;15.700;15.750;15.450;8.16M;0,32%
05/05/2023;15.550;15.400;15.800;15.300;11.24M;0,32%
05/04/2023;15.500;15.500;15.800;15.350;9.12M;0,00%
04/28/2023;15.500;15.500;15.600;15.250;8.18M;1,31%
04/27/2023;15.300;15.750;15.800;15.250;10.65M;-2,55%
04/26/2023;15.700;14.950;15.700;14.800;13.61M;5,02%
04/25/2023;14.950;14.700;15.200;14.700;6.78M;2,40%
04/24/2023;14.600;14.900;15.050;14.400;8.29M;-2,34%
04/21/2023;14.950;15.400;15.400;14.750;8.65M;-2,29%
04/20/2023;15.300;15.300;15.500;15.250;3.33M;0,00%
04/19/2023;15.300;15.750;15.800;15.300;5.74M;-2,55%
04/18/2023;15.700;15.700;15.800;15.600;6.04M;0,64%
04/17/2023;15.600;15.350;15.750;15.350;5.01M;1,63%
04/14/2023;15.350;15.300;15.650;15.200;10.68M;1,66%
04/13/2023;15.100;15.600;15.700;15.000;12.67M;-2,89%
04/12/2023;15.550;15.800;15.950;15.550;8.42M;-1,58%
04/11/2023;15.800;15.500;15.900;15.450;9.98M;1,28%
04/10/2023;15.600;16.200;16.350;15.600;22.75M;-3,70%
04/07/2023;16.200;16.400;16.550;15.950;14.89M;-1,22%
04/06/2023;16.400;16.800;17.100;16.400;21.57M;-1,80%
04/05/2023;16.700;16.400;16.750;16.300;15.56M;1,52%
04/04/2023;16.450;16.300;16.500;16.200;14.29M;1,54%
04/03/2023;16.200;16.350;16.400;16.050;12.70M;0,62%
03/31/2023;16.100;16.250;16.400;15.600;25.69M;-0,92%
03/30/2023;16.250;16.800;16.900;16.200;18.94M;-1,81%
03/29/2023;16.550;16.250;16.850;16.200;21.32M;1,85%
03/28/2023;16.250;16.500;16.600;16.250;10.53M;-0,61%
03/27/2023;16.350;16.000;16.500;15.800;18.24M;2,83%
03/24/2023;15.900;16.100;16.200;15.900;9.37M;-0,63%
03/23/2023;16.000;15.600;16.150;15.600;8.35M;0,95%
03/22/2023;15.850;16.300;16.300;15.850;8.71M;-1,55%
03/21/2023;16.100;15.900;16.200;15.600;8.97M;2,55%
03/20/2023;15.700;16.100;16.350;15.700;13.76M;-3,09%
03/17/2023;16.200;16.350;16.450;16.050;15.71M;0,62%
03/16/2023;16.100;16.300;16.500;16.000;15.62M;-2,72%
03/15/2023;16.550;16.000;16.550;15.850;18.76M;6,43%
03/14/2023;15.550;16.200;16.200;15.350;25.16M;-4,01%
03/13/2023;16.200;16.150;16.600;15.900;19.94M;-1,22%
03/10/2023;16.400;16.000;16.450;15.800;25.60M;0,92%
03/09/2023;16.250;16.300;16.700;16.250;27.86M;0,00%
03/08/2023;16.250;15.950;16.250;15.900;18.07M;0,93%
03/07/2023;16.100;15.500;16.300;15.500;24.69M;4,89%
03/06/2023;15.350;15.800;15.950;15.100;11.26M;0,33%
03/03/2023;15.300;15.700;16.150;15.300;25.03M;-1,29%
03/02/2023;15.500;15.600;15.850;15.350;12.09M;-0,32%
03/01/2023;15.550;14.550;15.550;14.350;17.92M;6,87%
02/28/2023;14.550;14.800;14.900;14.300;9.11M;1,04%
02/27/2023;14.400;14.800;15.000;14.400;20.53M;-5,26%
02/24/2023;15.200;15.800;15.950;15.000;13.66M;-3,80%
02/23/2023;15.800;15.150;15.800;14.500;23.89M;5,33%
02/22/2023;15.000;15.500;16.400;15.000;36.71M;-5,06%
02/21/2023;15.800;16.500;16.500;15.800;21.77M;-2,47%
02/20/2023;16.200;15.550;16.200;15.550;21.42M;4,52%
02/17/2023;15.500;15.850;15.950;15.350;16.61M;-2,21%
02/16/2023;15.850;15.300;15.900;15.000;31.95M;4,97%
02/15/2023;15.100;14.850;15.350;14.700;18.78M;1,68%
02/14/2023;14.850;14.400;15.100;14.350;15.71M;3,13%
02/13/2023;14.400;14.150;14.400;13.600;11.94M;0,00%
02/10/2023;14.400;14.200;14.600;13.900;12.67M;1,05%
02/09/2023;14.250;14.450;14.800;14.150;9.94M;-1,38%
02/08/2023;14.450;13.600;14.450;13.050;14.94M;6,64%
02/07/2023;13.550;14.550;14.750;13.550;26.70M;-6,87%
02/06/2023;14.550;14.500;14.700;14.100;10.27M;-1,02%
02/03/2023;14.700;14.550;15.000;14.400;10.21M;1,38%
02/02/2023;14.500;14.850;15.000;14.450;15.22M;-1,02%
02/01/2023;14.650;15.700;16.200;14.450;31.44M;-5,48%
01/31/2023;15.500;15.000;15.500;14.850;15.75M;3,68%
01/30/2023;14.950;14.900;15.700;14.750;17.27M;0,00%
01/27/2023;14.950;14.650;15.100;14.300;13.80M;2,75%
01/19/2023;14.550;14.500;15.000;14.450;16.17M;0,00%
01/18/2023;14.550;15.000;15.100;14.550;14.97M;-0,68%
01/17/2023;14.650;13.900;14.650;13.850;20.55M;6,93%
01/16/2023;13.700;13.250;13.900;12.950;17.17M;4,58%
01/13/2023;13.100;13.500;13.550;13.100;8.03M;-0,76%
01/12/2023;13.200;13.300;13.300;12.950;8.99M;0,76%
01/11/2023;13.100;13.100;13.650;12.950;14.78M;1,95%
01/10/2023;12.850;12.500;13.200;12.050;13.31M;2,80%
01/09/2023;12.500;12.850;13.050;12.500;8.30M;-1,19%
01/06/2023;12.650;13.200;13.400;12.550;12.63M;-4,17%
01/05/2023;13.200;12.700;13.200;12.350;14.84M;4,35%
01/04/2023;12.650;12.800;12.900;12.500;10.83M;2,43%
01/03/2023;12.350;11.650;12.350;11.650;8.73M;6,93%
12/30/2022;11.550;11.700;11.950;11.500;5.66M;0,00%
12/29/2022;11.550;11.800;12.100;11.450;7.47M;-2,94%
12/28/2022;11.900;12.000;12.200;11.800;8.25M;1,28%
12/27/2022;11.750;10.900;11.750;10.800;11.90M;6,82%
12/26/2022;11.000;11.800;11.800;11.000;14.47M;-6,78%
12/23/2022;11.800;12.450;12.450;11.800;14.45M;-5,98%
12/22/2022;12.550;13.300;13.500;12.400;13.77M;-4,56%
12/21/2022;13.150;13.950;14.150;12.750;20.19M;-4,01%
12/20/2022;13.700;13.650;14.100;12.800;30.95M;0,00%
12/19/2022;13.700;13.850;14.400;13.600;26.07M;1,48%
12/16/2022;13.500;12.500;13.500;12.400;33.05M;6,72%
12/15/2022;12.650;12.600;13.000;12.500;9.71M;0,00%
12/14/2022;12.650;12.950;13.200;12.600;14.47M;-0,39%
12/13/2022;12.700;12.050;12.700;11.550;12.88M;5,39%
12/12/2022;12.050;13.000;13.350;12.050;17.11M;-6,95%
12/09/2022;12.950;12.450;13.150;12.200;14.20M;4,44%
12/08/2022;12.400;11.950;12.400;11.900;13.77M;6,90%
12/07/2022;11.600;11.850;12.350;11.400;18.35M;-5,31%
12/06/2022;12.250;13.100;13.200;12.250;24.49M;-6,84%
12/05/2022;13.150;12.850;13.150;12.600;16.71M;6,91%
12/02/2022;12.300;11.250;12.300;11.150;15.27M;6,96%
12/01/2022;11.500;11.500;12.000;11.300;21.81M;2,22%
11/30/2022;11.250;10.900;11.400;10.600;13.65M;3,21%
11/29/2022;10.900;10.900;11.200;10.150;19.48M;3,32%
11/28/2022;10.550;10.300;10.550;10.200;12.40M;7,00%
11/25/2022;9.860;9.700;9.860;9.400;12.85M;6,94%
11/24/2022;9.220;8.490;9.220;8.450;13.81M;6,96%
11/23/2022;8.620;9.190;9.500;8.570;10.94M;-6,30%
11/22/2022;9.200;9.500;10.150;9.180;15.28M;-4,27%
11/21/2022;9.610;9.200;9.610;9.100;11.42M;6,90%
11/18/2022;8.990;8.800;8.990;8.570;21.80M;6,90%
11/17/2022;8.410;8.410;8.410;8.350;5.69M;7,00%
11/16/2022;7.860;7.070;7.860;6.850;10.74M;6,94%
11/15/2022;7.350;7.310;7.950;7.210;13.10M;-3,92%
11/14/2022;7.650;7.700;8.050;7.540;11.91M;-5,56%
11/11/2022;8.100;8.800;8.990;8.100;12.38M;-6,90%
11/10/2022;8.700;8.820;9.200;8.700;16.21M;-6,95%
11/09/2022;9.350;9.630;10.100;9.100;8.12M;-2,91%
11/08/2022;9.630;9.750;10.050;9.630;14.94M;-6,96%
11/07/2022;10.350;10.900;11.200;10.350;12.16M;-6,76%
11/04/2022;11.100;11.750;11.850;11.100;18.13M;-6,72%
11/03/2022;11.900;12.150;12.450;11.900;10.05M;-4,03%
11/02/2022;12.400;11.750;12.400;11.700;13.72M;6,44%
11/01/2022;11.650;11.950;12.150;11.450;10.71M;2,19%
10/31/2022;11.400;11.400;11.900;11.400;21.41M;-6,94%
10/28/2022;12.250;13.300;13.400;12.250;16.23M;-6,84%
10/27/2022;13.150;12.350;13.150;12.350;10.61M;6,91%
10/26/2022;12.300;12.550;12.800;12.200;5.79M;-1,20%
10/25/2022;12.450;11.700;12.450;11.600;16.61M;6,87%
10/24/2022;11.650;12.300;12.400;11.650;14.56M;-6,80%
10/21/2022;12.500;13.500;13.500;12.500;16.12M;-6,72%
10/20/2022;13.400;13.300;13.700;13.200;6.15M;0,75%
10/19/2022;13.300;13.800;13.900;13.300;9.50M;-4,32%
10/18/2022;13.900;14.250;14.400;13.800;9.43M;-1,07%
10/17/2022;14.050;13.800;14.100;13.500;9.80M;-0,71%
10/14/2022;14.150;14.100;14.200;13.750;13.33M;2,17%
10/13/2022;13.850;13.600;14.000;13.400;8.67M;1,84%
10/12/2022;13.600;13.100;13.600;13.050;12.18M;6,67%
10/11/2022;12.750;12.850;13.300;12.500;15.23M;1,19%
10/10/2022;12.600;11.500;12.600;11.500;9.55M;6,78%
10/07/2022;11.800;12.100;12.400;11.800;10.42M;-6,72%
10/06/2022;12.650;13.550;13.650;12.650;8.35M;-6,64%
10/05/2022;13.550;13.450;13.700;13.200;4.89M;3,83%
10/04/2022;13.050;14.000;14.100;13.050;6.78M;-5,43%
10/03/2022;13.800;14.800;14.850;13.800;8.85M;-6,76%
09/30/2022;14.800;14.750;14.900;13.900;7.24M;0,00%
09/29/2022;14.800;15.400;15.500;14.800;4.76M;-1,33%
09/28/2022;15.000;15.050;15.450;14.850;7.44M;-0,66%
09/27/2022;15.100;15.400;15.500;15.100;4.30M;-0,66%
09/26/2022;15.200;15.600;15.900;15.100;8.17M;-6,17%
09/23/2022;16.200;16.300;16.550;16.000;6.40M;-0,92%
09/22/2022;16.350;15.900;16.600;15.700;7.52M;1,55%
09/21/2022;16.100;15.900;16.350;15.900;5.26M;-0,62%
09/20/2022;16.200;16.300;16.350;15.400;7.26M;1,25%
09/19/2022;16.000;17.300;17.350;16.000;16.70M;-6,98%
09/16/2022;17.200;17.850;18.050;17.200;13.89M;-4,97%
09/15/2022;18.100;18.250;18.650;18.100;7.31M;0,00%
09/14/2022;18.100;17.850;18.250;17.800;14.52M;3,43%
09/13/2022;17.500;17.917;18.000;17.083;18.08M;-2,33%
09/12/2022;17.917;18.167;18.500;17.917;13.74M;0,00%
09/09/2022;17.917;17.375;17.917;16.792;15.64M;3,37%
09/08/2022;17.333;18.167;18.208;17.333;12.83M;-3,26%
09/07/2022;17.917;18.583;18.708;17.917;26.71M;-2,71%
09/06/2022;18.417;18.750;18.917;18.292;17.08M;-0,67%
09/05/2022;18.542;17.500;18.542;17.500;30.62M;6,97%
08/31/2022;17.333;17.125;17.667;17.083;10.65M;1,46%
08/30/2022;17.083;17.500;17.625;17.083;8.14M;-0,97%
08/29/2022;17.250;17.333;17.500;16.750;16.07M;-3,04%
08/26/2022;17.792;18.250;18.250;17.708;12.71M;-2,51%
08/25/2022;18.250;18.000;18.458;17.792;16.53M;2,58%
08/24/2022;17.792;17.917;18.167;17.750;11.03M;-0,70%
08/23/2022;17.917;17.333;17.917;17.333;12.11M;3,37%
08/22/2022;17.333;17.000;17.583;16.833;10.93M;1,96%
08/19/2022;17.000;17.583;17.792;16.875;17.71M;-3,32%
08/18/2022;17.583;17.417;17.833;17.417;8.15M;-0,24%
08/17/2022;17.625;18.083;18.208;17.458;17.25M;-2,76%
08/16/2022;18.125;17.958;18.833;17.917;19.38M;0,93%
08/15/2022;17.958;18.250;18.417;17.917;13.48M;-0,69%
08/12/2022;18.083;16.917;18.083;16.792;29.11M;6,90%
08/11/2022;16.917;17.667;17.750;16.583;13.46M;-2,87%
08/10/2022;17.417;17.042;17.417;16.708;15.97M;1,70%
08/09/2022;17.125;17.292;17.667;17.000;12.11M;-0,96%
08/08/2022;17.292;17.167;17.458;16.917;13.19M;1,22%
08/05/2022;17.083;16.583;17.250;16.500;13.22M;3,02%
08/04/2022;16.583;16.750;17.000;16.333;15.09M;1,79%
08/03/2022;16.292;15.083;16.292;15.042;18.26M;6,83%
08/02/2022;15.250;15.167;15.625;15.083;11.58M;1,11%
08/01/2022;15.083;14.125;15.083;14.083;14.20M;6,78%
07/29/2022;14.125;14.292;14.500;14.083;4.75M;-0,29%
07/28/2022;14.167;14.042;14.250;13.917;4.44M;3,03%
07/27/2022;13.750;13.458;13.750;13.417;6.26M;-0,60%
07/26/2022;13.833;14.625;14.750;13.833;11.66M;-5,68%
07/25/2022;14.667;15.000;15.042;14.583;5.91M;-2,76%
07/22/2022;15.083;15.250;15.417;15.083;4.13M;-1,09%
07/21/2022;15.250;15.083;15.625;15.083;10.77M;1,67%
07/20/2022;15.000;14.833;15.333;14.625;11.52M;3,15%
07/19/2022;14.542;14.708;14.750;14.417;4.75M;-1,69%
07/18/2022;14.792;15.292;15.333;14.750;8.21M;-2,47%
07/15/2022;15.167;15.250;15.792;15.167;11.29M;1,11%
07/14/2022;15.000;14.917;15.125;14.333;8.27M;0,56%
07/13/2022;14.917;15.333;15.583;14.833;7.04M;-1,10%
07/12/2022;15.083;14.833;15.542;14.625;9.12M;1,69%
07/11/2022;14.833;15.083;15.458;14.417;8.70M;-2,20%
07/08/2022;15.167;14.667;15.292;14.583;8.23M;5,20%
07/07/2022;14.417;14.458;14.625;14.083;5.61M;0,87%
07/06/2022;14.292;14.083;15.167;13.917;11.41M;-0,29%
07/05/2022;14.333;14.000;14.875;14.000;10.62M;1,78%
07/04/2022;14.083;14.208;14.458;14.000;5.43M;0,00%
07/01/2022;14.083;13.417;14.208;12.833;7.54M;4,97%
